estimate_id,input_name,input_value,unit,source_food_id,source_url,input_status,notes
EST_PERSONAL_009_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_009_V1,https://superbrands.s3.amazonaws.com/AAA%20MASTER%202%20PAGE%20PDF%20Case%20Studies/Philippines/Philippines%20Edition%209/Philippines%20Edition%209%20Chooks-to-Go.pdf,ASSUMED_MASS_OR_LABEL_UNIT,Generic FNRI seasoned roast chicken proxy. Pepper Roast identity documented; actual marinade/salt and piece weights unknown.
EST_PERSONAL_010_V1,ingredient_edible_grams:FC000348,100,g,FC000348,https://i.fnri.dost.gov.ph/fct/library/report/3972,ASSUMED_RECIPE_WEIGHT,Generic seasoned-roast chicken proxy; bones and any side dishes excluded.
EST_PERSONAL_010_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_010_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,Generic seasoned-roast chicken proxy; bones and any side dishes excluded.
EST_PERSONAL_011_V1,ingredient_edible_grams:FC000349,100,g,FC000349,https://i.fnri.dost.gov.ph/fct/library/report/3973,ASSUMED_RECIPE_WEIGHT,"Skin/visible-fat-removed FNRI roast proxy, not an official skinless menu nutrition value."
EST_PERSONAL_011_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_011_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,"Skin/visible-fat-removed FNRI roast proxy, not an official skinless menu nutrition value."
EST_PERSONAL_012_V1,ingredient_edible_grams:FC001049,100,g,FC001049,https://fdc.nal.usda.gov/food-details/175168/nutrients,ASSUMED_RECIPE_WEIGHT,Atlantic farmed cooked salmon and assumed sauce; calamansi proxies citrus. Menu plate rice and muffin excluded.
EST_PERSONAL_012_V1,ingredient_edible_grams:FC000096,10,g,FC000096,https://i.fnri.dost.gov.ph/fct/library/report/4261,ASSUMED_RECIPE_WEIGHT,Atlantic farmed cooked salmon and assumed sauce; calamansi proxies citrus. Menu plate rice and muffin excluded.
EST_PERSONAL_012_V1,ingredient_edible_grams:FC000085,5,g,FC000085,https://i.fnri.dost.gov.ph/fct/library/report/3605,ASSUMED_RECIPE_WEIGHT,Atlantic farmed cooked salmon and assumed sauce; calamansi proxies citrus. Menu plate rice and muffin excluded.
EST_PERSONAL_012_V1,ingredient_edible_grams:FC000642,3,g,FC000642,https://i.fnri.dost.gov.ph/fct/library/report/4269,ASSUMED_RECIPE_WEIGHT,Atlantic farmed cooked salmon and assumed sauce; calamansi proxies citrus. Menu plate rice and muffin excluded.
EST_PERSONAL_012_V1,modeled_final_edible_mass,118,g,EST_PERSONAL_012_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,Atlantic farmed cooked salmon and assumed sauce; calamansi proxies citrus. Menu plate rice and muffin excluded.
EST_PERSONAL_013_V1,ingredient_edible_grams:FC000137,150,g,FC000137,https://fdc.nal.usda.gov/food-details/171799/nutrients,ASSUMED_RECIPE_WEIGHT,"Cooked 80/20 ground-beef patty and canned mushroom gravy proxy. Rice/muffin excluded; 200 g is modeled mixture, not measured order weight."
EST_PERSONAL_013_V1,ingredient_edible_grams:FC001750,50,g,FC001750,https://fdc.nal.usda.gov/food-details/171170/nutrients,ASSUMED_RECIPE_WEIGHT,"Cooked 80/20 ground-beef patty and canned mushroom gravy proxy. Rice/muffin excluded; 200 g is modeled mixture, not measured order weight."
EST_PERSONAL_013_V1,modeled_final_edible_mass,200,g,EST_PERSONAL_013_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,"Cooked 80/20 ground-beef patty and canned mushroom gravy proxy. Rice/muffin excluded; 200 g is modeled mixture, not measured order weight."
EST_PERSONAL_014_V1,ingredient_edible_grams:FC000199,150,g,FC000199,https://i.fnri.dost.gov.ph/fct/library/report/3175,ASSUMED_RECIPE_WEIGHT,"Assumed potato, cooked spinach, milk and butter mixture; restaurant recipe and side weight unknown."
EST_PERSONAL_014_V1,ingredient_edible_grams:FC001085,30,g,FC001085,https://fdc.nal.usda.gov/food-details/168463/nutrients,ASSUMED_RECIPE_WEIGHT,"Assumed potato, cooked spinach, milk and butter mixture; restaurant recipe and side weight unknown."
EST_PERSONAL_014_V1,ingredient_edible_grams:FC000093,30,g,FC000093,https://i.fnri.dost.gov.ph/fct/library/report/4248,ASSUMED_RECIPE_WEIGHT,"Assumed potato, cooked spinach, milk and butter mixture; restaurant recipe and side weight unknown."
EST_PERSONAL_014_V1,ingredient_edible_grams:FC000096,10,g,FC000096,https://i.fnri.dost.gov.ph/fct/library/report/4261,ASSUMED_RECIPE_WEIGHT,"Assumed potato, cooked spinach, milk and butter mixture; restaurant recipe and side weight unknown."
EST_PERSONAL_014_V1,modeled_final_edible_mass,220,g,EST_PERSONAL_014_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,"Assumed potato, cooked spinach, milk and butter mixture; restaurant recipe and side weight unknown."
EST_PERSONAL_015_V1,ingredient_edible_grams:FC001518,150,g,FC001518,https://fdc.nal.usda.gov/food-details/169737/nutrients,ASSUMED_RECIPE_WEIGHT,"Assumed cooked enriched pasta, processed cheddar, milk and butter; exact restaurant recipe unknown."
EST_PERSONAL_015_V1,ingredient_edible_grams:FC000593,40,g,FC000593,https://i.fnri.dost.gov.ph/fct/library/report/4235,ASSUMED_RECIPE_WEIGHT,"Assumed cooked enriched pasta, processed cheddar, milk and butter; exact restaurant recipe unknown."
EST_PERSONAL_015_V1,ingredient_edible_grams:FC000093,40,g,FC000093,https://i.fnri.dost.gov.ph/fct/library/report/4248,ASSUMED_RECIPE_WEIGHT,"Assumed cooked enriched pasta, processed cheddar, milk and butter; exact restaurant recipe unknown."
EST_PERSONAL_015_V1,ingredient_edible_grams:FC000096,10,g,FC000096,https://i.fnri.dost.gov.ph/fct/library/report/4261,ASSUMED_RECIPE_WEIGHT,"Assumed cooked enriched pasta, processed cheddar, milk and butter; exact restaurant recipe unknown."
EST_PERSONAL_015_V1,modeled_final_edible_mass,240,g,EST_PERSONAL_015_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,"Assumed cooked enriched pasta, processed cheddar, milk and butter; exact restaurant recipe unknown."
EST_PERSONAL_016_V1,ingredient_edible_grams:FC000005,70,g,FC000005,https://i.fnri.dost.gov.ph/fct/library/report/2967,ASSUMED_RECIPE_WEIGHT,Assumed 70/30 cooked edible corn kernels and carrots; no butter added to this reference mixture.
EST_PERSONAL_016_V1,ingredient_edible_grams:FC000324,30,g,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,Assumed 70/30 cooked edible corn kernels and carrots; no butter added to this reference mixture.
EST_PERSONAL_016_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_016_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,Assumed 70/30 cooked edible corn kernels and carrots; no butter added to this reference mixture.
EST_PERSONAL_017_V1,ingredient_edible_grams:FC001081,40,g,FC001081,https://fdc.nal.usda.gov/food-details/169967/nutrients,ASSUMED_RECIPE_WEIGHT,"Boiled broccoli/carrot/cauliflower proxy, 40/30/30 mixture; actual vegetables/seasoning may differ."
EST_PERSONAL_017_V1,ingredient_edible_grams:FC000324,30,g,FC000324,https://i.fnri.dost.gov.ph/fct/library/report/3319,ASSUMED_RECIPE_WEIGHT,"Boiled broccoli/carrot/cauliflower proxy, 40/30/30 mixture; actual vegetables/seasoning may differ."
EST_PERSONAL_017_V1,ingredient_edible_grams:FC000253,30,g,FC000253,https://i.fnri.dost.gov.ph/fct/library/report/3325,ASSUMED_RECIPE_WEIGHT,"Boiled broccoli/carrot/cauliflower proxy, 40/30/30 mixture; actual vegetables/seasoning may differ."
EST_PERSONAL_017_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_017_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,"Boiled broccoli/carrot/cauliflower proxy, 40/30/30 mixture; actual vegetables/seasoning may differ."
EST_PERSONAL_018_V1,ingredient_edible_grams:FC000285,70,g,FC000285,https://i.fnri.dost.gov.ph/fct/library/report/3314,ASSUMED_RECIPE_WEIGHT,"Assumed cabbage, raw carrot and mayonnaise; source cabbage preparation verified by input snapshot. Actual dressing unknown."
EST_PERSONAL_018_V1,ingredient_edible_grams:FC000067,15,g,FC000067,https://i.fnri.dost.gov.ph/fct/library/report/3318,ASSUMED_RECIPE_WEIGHT,"Assumed cabbage, raw carrot and mayonnaise; source cabbage preparation verified by input snapshot. Actual dressing unknown."
EST_PERSONAL_018_V1,ingredient_edible_grams:FC000641,15,g,FC000641,https://i.fnri.dost.gov.ph/fct/library/report/4267,ASSUMED_RECIPE_WEIGHT,"Assumed cabbage, raw carrot and mayonnaise; source cabbage preparation verified by input snapshot. Actual dressing unknown."
EST_PERSONAL_018_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_018_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,"Assumed cabbage, raw carrot and mayonnaise; source cabbage preparation verified by input snapshot. Actual dressing unknown."
EST_PERSONAL_019_V1,ingredient_edible_grams:FC001749,100,g,FC001749,https://fdc.nal.usda.gov/food-details/175004/nutrients,ASSUMED_RECIPE_WEIGHT,"Generic USDA toaster-type corn muffin proxy, not an exact match for Kenny recipe; no piece weight assumed."
EST_PERSONAL_019_V1,modeled_final_edible_mass,100,g,EST_PERSONAL_019_V1,https://www.foodpanda.ph/restaurant/jodo/kenny-rogers-roasters-banawe,ASSUMED_MASS_OR_LABEL_UNIT,"Generic USDA toaster-type corn muffin proxy, not an exact match for Kenny recipe; no piece weight assumed."
EST_PH_RESTAURANT_001_V1,ingredient_edible_grams:FC001350,100,g in linked source preparation,FC001350,https://fdc.nal.usda.gov/food-details/171449/nutrients,ASSUMED_RECIPE_WEIGHT,"Generic flour-fried chicken proxy; bones, gravy and rice excluded."
EST_PH_RESTAURANT_001_V1,modeled_final_edible_mass,100,g,EST_PH_RESTAURANT_001_V1,https://order.jollibee.com/en/ph/menu,ASSUMED_MASS_BALANCE,"Calculation mixture mass, never an official bowl, sandwich or order weight."
EST_PH_RESTAURANT_002_V1,ingredient_edible_grams:FC001350,100,g in linked source preparation,FC001350,https://fdc.nal.usda.gov/food-details/171449/nutrients,ASSUMED_RECIPE_WEIGHT,Assumed chili/oil coating; proprietary breading unknown.
EST_PH_RESTAURANT_002_V1,ingredient_edible_grams:FC000299,2,g in linked source preparation,FC000299,https://i.fnri.dost.gov.ph/fct/library/report/3443,ASSUMED_RECIPE_WEIGHT,Assumed chili/oil coating; proprietary breading unknown.
EST_PH_RESTAURANT_002_V1,ingredient_edible_grams:FC000642,2,g in linked source preparation,FC000642,https://i.fnri.dost.gov.ph/fct/library/report/4269,ASSUMED_RECIPE_WEIGHT,Assumed chili/oil coating; proprietary breading unknown.
EST_PH_RESTAURANT_002_V1,modeled_final_edible_mass,104,g,EST_PH_RESTAURANT_002_V1,https://order.jollibee.com/en/ph/menu,ASSUMED_MASS_BALANCE,"Calculation mixture mass, never an official bowl, sandwich or order weight."
EST_PH_RESTAURANT_003_V1,ingredient_edible_grams:FC001995,50,g in linked source preparation,FC001995,https://fdc.nal.usda.gov/food-details/172796/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_003_V1,ingredient_edible_grams:FC000137,45,g in linked source preparation,FC000137,https://fdc.nal.usda.gov/food-details/171799/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_003_V1,ingredient_edible_grams:FC000641,12,g in linked source preparation,FC000641,https://i.fnri.dost.gov.ph/fct/library/report/4267,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_003_V1,modeled_final_edible_mass,107,g,EST_PH_RESTAURANT_003_V1,https://order.jollibee.com/en/ph/menu,ASSUMED_MASS_BALANCE,"Calculation mixture mass, never an official bowl, sandwich or order weight."
EST_PH_RESTAURANT_004_V1,ingredient_edible_grams:FC001995,50,g in linked source preparation,FC001995,https://fdc.nal.usda.gov/food-details/172796/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_004_V1,ingredient_edible_grams:FC000137,45,g in linked source preparation,FC000137,https://fdc.nal.usda.gov/food-details/171799/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_004_V1,ingredient_edible_grams:FC000641,12,g in linked source preparation,FC000641,https://i.fnri.dost.gov.ph/fct/library/report/4267,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_004_V1,ingredient_edible_grams:FC000593,15,g in linked source preparation,FC000593,https://i.fnri.dost.gov.ph/fct/library/report/4235,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_004_V1,modeled_final_edible_mass,122,g,EST_PH_RESTAURANT_004_V1,https://order.jollibee.com/en/ph/menu,ASSUMED_MASS_BALANCE,"Calculation mixture mass, never an official bowl, sandwich or order weight."
EST_PH_RESTAURANT_005_V1,ingredient_edible_grams:FC001995,50,g in linked source preparation,FC001995,https://fdc.nal.usda.gov/food-details/172796/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_005_V1,ingredient_edible_grams:FC000137,90,g in linked source preparation,FC000137,https://fdc.nal.usda.gov/food-details/171799/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_005_V1,ingredient_edible_grams:FC000641,12,g in linked source preparation,FC000641,https://i.fnri.dost.gov.ph/fct/library/report/4267,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_005_V1,ingredient_edible_grams:FC000593,30,g in linked source preparation,FC000593,https://i.fnri.dost.gov.ph/fct/library/report/4235,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_005_V1,modeled_final_edible_mass,182,g,EST_PH_RESTAURANT_005_V1,https://order.jollibee.com/en/ph/menu,ASSUMED_MASS_BALANCE,"Calculation mixture mass, never an official bowl, sandwich or order weight."
EST_PH_RESTAURANT_006_V1,ingredient_edible_grams:FC001995,50,g in linked source preparation,FC001995,https://fdc.nal.usda.gov/food-details/172796/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_006_V1,ingredient_edible_grams:FC000137,45,g in linked source preparation,FC000137,https://fdc.nal.usda.gov/food-details/171799/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_006_V1,ingredient_edible_grams:FC000641,12,g in linked source preparation,FC000641,https://i.fnri.dost.gov.ph/fct/library/report/4267,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_006_V1,ingredient_edible_grams:FC000593,15,g in linked source preparation,FC000593,https://i.fnri.dost.gov.ph/fct/library/report/4235,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_006_V1,ingredient_edible_grams:FC001355,15,g in linked source preparation,FC001355,https://fdc.nal.usda.gov/food-details/167914/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_006_V1,modeled_final_edible_mass,137,g,EST_PH_RESTAURANT_006_V1,https://order.jollibee.com/en/ph/menu,ASSUMED_MASS_BALANCE,"Calculation mixture mass, never an official bowl, sandwich or order weight."
EST_PH_RESTAURANT_007_V1,ingredient_edible_grams:FC001995,50,g in linked source preparation,FC001995,https://fdc.nal.usda.gov/food-details/172796/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_007_V1,ingredient_edible_grams:FC000137,110,g in linked source preparation,FC000137,https://fdc.nal.usda.gov/food-details/171799/nutrients,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_007_V1,ingredient_edible_grams:FC000641,12,g in linked source preparation,FC000641,https://i.fnri.dost.gov.ph/fct/library/report/4267,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_007_V1,ingredient_edible_grams:FC000593,20,g in linked source preparation,FC000593,https://i.fnri.dost.gov.ph/fct/library/report/4235,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_007_V1,ingredient_edible_grams:FC000291,10,g in linked source preparation,FC000291,https://i.fnri.dost.gov.ph/fct/library/report/3394,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
EST_PH_RESTAURANT_007_V1,ingredient_edible_grams:FC000061,20,g in linked source preparation,FC000061,https://i.fnri.dost.gov.ph/fct/library/report/3536,ASSUMED_RECIPE_WEIGHT,Generic cooked beef and bun proportions; no measured brand patty or sandwich weight.
